Restaurant ID,Restaurant Name,Has Table booking,Has Online delivery,Is delivering now,Price range,aggregateID,Aggregate rating,Votes,Address,Cuisines,Longitude,Latitude
18222563,Bandstand,Yes,No,No,3,3,3.3,339,"214, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi","European, Continental",77.2033238,28.5523954
18449796,Big Fat Sandwich,No,No,No,2,3,2.9,21,"A-15A Front, Hauz Khas, New Delhi",American,77.2039324,28.5503273
18471243,Blue Tokai Coffee Roasters,No,No,No,1,3,3.3,10,"A-15A Front, Hauz Khas, New Delhi",Cafe,77.207813,28.552966
652,Cafe Coffee Day - The Lounge,No,No,No,2,3,2.6,76,"E-29, Main Market, Hauz Khas, New Delhi",Cafe,77.2076874,28.5510835
9841,Cakes & Bakes,No,No,No,1,3,2.9,6,"Block E-1, Ground Floor, Near Hauz Khas Police Station, Hauz Khas, New Delhi","Bakery, Fast Food",77.2068141,28.557586
313482,Captain Grub,No,Yes,No,3,3,3.3,61,"Hauz Khas, New Delhi","American, Fast Food",77.19397,28.55402
308599,Chaat Corner,No,No,No,1,3,3.2,12,"Shop 6, Aurobindo Market, Hauz Khas, New Delhi",Street Food,77.2037786,28.5518155
807,Cosy Restaurant,Yes,Yes,No,3,3,3.4,195,"B-1/30, Hauz Khas, New Delhi","North Indian, Mughlai, Chinese",77.2043582,28.5513556
18423871,Food Refill,No,Yes,No,1,3,3.1,23,"472, Hardevpuri , Gautam Nagar, Hauz Khas, New Delhi",Chinese,77.214976,28.5626079
308188,Ganesh Anna South Indian Food Corner,No,No,No,1,3,3,8,"Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi",South Indian,77.2094004,28.5605341
3156,Giani,No,Yes,No,1,3,3.3,65,"B-1/30, Ground Floor, Opposite Aurobindo Place Market, Hauz Khas, New Delhi","Ice Cream, Desserts",77.2045662,28.551367
306319,Gravies,No,Yes,No,2,3,3.3,157,"Adjacent Main Market, Hauz Khas, New Delhi","North Indian, Biryani, Mughlai",77.2067363,28.5568936
311033,Green Chick Chop,No,No,No,1,3,3.1,12,"56, Kalu Sarai, Opposite IIT Gate, Near Azad Apatments, Hauz Khas, New Delhi","Raw Meats, North Indian, Fast Food",77.2027931,28.542347
4250,Grub Pub,Yes,Yes,No,3,3,3.4,180,"E-11, Hauz Khas Main Market, Hauz Khas, New Delhi",Chinese,77.2084143,28.5516775
300607,Handi Masala Restaurant,No,Yes,No,2,3,2.6,16,"101, DDA Shopping Complex, Vijay Mandal, Near Metro Satation, Hauz Khas, New Delhi","North Indian, Chinese, Mughlai",77.2043752,28.5416535
301325,Himalaya Dhaba,No,No,No,1,3,2.6,21,"122 A-10,Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2115953,28.5614631
308277,Hot & Hot,No,No,No,1,3,2.9,10,"Opposite Aurobindo Market, Hauz Khas, New Delhi","Chinese, Fast Food",77.2036513,28.552691
301328,Hot Box,No,Yes,No,2,3,2.6,114,"F-130/2, Gautam Nagar, Near, Hauz Khas, New Delhi","North Indian, Continental, Fast Food",77.2106376,28.5622242
18313482,Indrani's Kitchen,No,No,No,2,3,3.3,13,"D 74, Hauz Khas, New Delhi",Bengali,77.2070845,28.5515237
18287406,Kallu Hot Zaika,No,Yes,No,2,3,2.9,8,"G-11, Hauz Khas, New Delhi",Mughlai,77.2054205,28.5505307
18354624,Kathi Roll Corner 44,No,Yes,No,1,3,3.1,4,"Hauz Khas Market Road, Opposite NIFT, Hauz Khas, New Delhi",Fast Food,77.2093121,28.5554938
307025,Mama Dhaba,No,No,No,1,3,2.8,8,"D-137, Gautam Nagar, Near Hauz Khas, New Delhi",North Indian,77.2091679,28.560378
18469980,Miam,No,No,No,2,3,3.2,8,"A-15A Front, Hauz Khas, New Delhi","Bakery, Desserts",77.2039324,28.5503273
309593,Momos House,No,Yes,No,1,3,3.3,32,"G-130, Sudarshan Cinema Road, Gautam Nagar, Hauz Khas, New Delhi",Chinese,77.2100361,28.5609831
18252376,Nirula's Ice Cream,No,Yes,No,1,3,2.9,9,"Surya Mansion 1, Kaushalya Park, Hauz Khas, New Delhi","Ice Cream, Desserts",77.2046029,28.5505745
312809,Overdose,No,Yes,No,2,3,2.7,10,"27 C/3, Gautam Nagar, Hauz Khas, New Delhi","North Indian, Mughlai, Chinese",77.2141709,28.5618666
304546,Punjabi Chaap Corner,No,No,No,1,3,2.8,21,"D-137, Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2093036,28.5604449
301327,Punjabi Tadka,No,Yes,No,2,3,3.1,21,"Shop 2, 117/1, Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi","North Indian, Chinese",77.2107833,28.562373
303170,Rapti Chinese Food,No,Yes,No,2,3,3.2,35,"Shop 27, C/4, Gautam Nagar, Near Hauz Khas, New Delhi",Chinese,77.2141542,28.5618535
306658,Riyaz Chicken Corner,No,No,No,1,3,3.4,74,"Shop 137, Block D, Gautam Nagar, Hauz Khas, New Delhi","Biryani, North Indian",77.2095255,28.5603597
300564,Sharda Pastry Shop,No,No,No,1,3,2.8,25,"E 23, Hauz Khas, New Delhi","Bakery, Desserts, Fast Food",77.2080868,28.5509252
5630,Southy,No,Yes,No,1,3,3.1,175,"15, Koushalya Park, Hauz Khas, New Delhi",South Indian,77.2056973,28.5500479
306511,Spicy,No,No,No,2,3,2.9,13,"117/1, Shop 3, Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi","North Indian, Chinese, Fast Food",77.2107781,28.5624222
306247,Subway,No,Yes,No,2,3,2.8,87,"E-25A, Hauz Khas Market, Hauz Khas, New Delhi","American, Fast Food, Salad, Healthy Food",77.2081473,28.5510151
18245263,The Foodie Cafe,No,No,No,1,3,3.4,19,"DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi","Chinese, Fast Food",77.2039336,28.5521888
305040,Uncle's Kabab Point,No,Yes,No,1,3,3.4,59,"103-A/1, Sudershan Cinema Road, Gautam Nagar, Hauz Khas, New Delhi","Fast Food, North Indian",77.2120463,28.5639463
673,Wimpy,No,No,No,1,3,2.6,220,"31, Aurobindo Place Market, Hauz Khas, New Delhi","Fast Food, Burger",77.2039227,28.5522405
304542,Zaika,No,No,No,1,3,2.7,26,"27-A/1, Opposite Central Park, Gautam Nagar, Hauz Khas, New Delhi","North Indian, Mughlai, Chinese",77.2145148,28.5617035
18349919,Natural Ice Cream,No,Yes,No,1,6,4.5,67,"G-1, Ground Floor, Opposite Aurobindo Market, Hauz Khas, New Delhi",Ice Cream,77.2045658,28.5513376
4251,Cafe 6,No,Yes,No,2,4,3.9,406,"D-6, Ground Floor, Hauz Khas, New Delhi","Cafe, Fast Food, North Indian",77.2084289,28.5525624
305736,Cafe Coffee Day,No,No,No,1,4,3.5,35,"Near Main Building, IIT, Hauz Khas, New Delhi",Cafe,77.2039819,28.550438
308257,Dzukou Tribal Kitchen,Yes,Yes,No,3,4,3.8,145,"E-22, 3rd Floor, Main Market, Hauz Khas, New Delhi",Naga,77.208163,28.5509312
18359259,Havmor Ice Cream,No,Yes,No,1,4,3.6,30,"G-1, Opposite Aurobindo Market, Hauz Khas, New Delhi",Ice Cream,77.2045516,28.5513546
18335682,Lost in Frost,No,Yes,No,2,4,3.7,18,"Hauz Khas, New Delhi",Bakery,77.2063121,28.5397438
303716,Pink Box,No,Yes,No,1,4,3.8,243,"B-1/30, Near Aurobindo Marg, Hauz Khas, New Delhi","Bakery, Desserts",77.2045677,28.5513909
18430873,Potet,No,No,No,1,4,3.7,23,"The Junction, CSC Complex, Green Park Main Road, Hauz Khas, New Delhi","Fast Food, Beverages",77.2059157,28.5542453
18440414,Root'd,Yes,No,No,3,4,3.7,18,"216, A/1, Gulmohar Park Main Road, Near Father Agnel School, Gulmohar Park, Hauz Khas, New Delhi","Continental, Cafe",77.2131207,28.5601373
5267,South Cafe,No,No,No,1,4,3.5,95,"125-A, Gautam Nagar, Hauz Khas, New Delhi",South Indian,77.2104167,28.5602363
310259,Sri Balaji,No,Yes,No,1,4,3.5,65,"117/2, Shop 2 & 3, Sudarshan Road, Gautam Nagar, Near Hauz Khas, Hauz Khas, New Delhi","South Indian, Chinese",77.2106438,28.5622518
18402768,Thalaivar,No,Yes,No,2,4,3.8,49,"E-25 A, Main Market, Hauz Khas, New Delhi","South Indian, Kerala",77.2080928,28.5509721
18418258,The Junction,Yes,No,No,3,4,3.9,93,"CSC Complex, Opposite Aurobindo Market, Hauz Khas, New Delhi","North Indian, Continental, Asian, Italian",77.2059313,28.5543973
18427205,34 Park Street Lane,No,No,No,1,1,0,1,"63, Kalu Sarai, Opposite Bansal Tutorials, Hauz Khas, New Delhi",Fast Food,77.2036655,28.5417943
18472618,Adda The Spice Affair,No,No,No,2,1,0,0,"117/2, Sudarshan Road, Gautam Nagar, Near Hauz Khas, Hauz Khas, New Delhi","North Indian, Chinese",77.210758,28.5623218
18424902,All About Food,No,No,No,1,1,0,0,"E 137 , Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2093815,28.5605085
18427209,Bombay Pao Bhaji,No,No,No,1,1,0,1,"DDA Market, Kalu Sarai, Hauz Khas, New Delhi",Street Food,77.203929,28.5414504
18336472,Brown House Cafe,No,No,No,1,1,0,0,"117/3, Sudarshan Road, Gautam Nagar, Near Hauz Khas, New Delhi","Chinese, North Indian",77.2099284,28.5600874
18163900,Chinese Hutt,No,No,No,1,1,0,3,"F-137/2 Ground Floor, Left Side Gulmohar Park Road, Gautam Nagar, Hauz Khas, New Delhi","Chinese, Fast Food",77.2096165,28.5602665
18425757,Desi Tadka,No,No,No,1,1,0,0,"F 137/2, Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2098425,28.560245
18427218,Food Daddy,No,No,No,1,1,0,1,"44 A/2, Kalu Sarai, Hauz Khas, New Delhi",North Indian,77.204319,28.5419041
18352684,Front Food Corner,No,No,No,1,1,0,0,"DDA Market, Kalu Sarai, Hauz Khas, New Delhi",North Indian,77.2043423,28.5418706
18423135,Gupta's Vegetarian Paradise,No,No,No,2,1,0,1,"107 A, Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2116483,28.5636313
18472605,Hot Kathi Roll,No,No,No,1,1,0,0,"Gautam Nagar, Hauz Khas, New Delhi",Fast Food,77.2097525,28.5601549
18224537,House Of Chocolate,No,No,No,2,1,0,2,"Gautam Nagar, Hauz Khas, New Delhi","Desserts, Bakery",0,0
18494204,Jaisons,No,No,No,1,1,0,1,"118/14, Gurukul Road, Gautam Nagar, Hauz Khas, New Delhi","Fast Food, Street Food",0,0
18425738,Sher -E- Punjab,No,No,No,1,1,0,0,"Shop 3, Main Road Gautam Nagar, Hauz Khas, New Delhi",North Indian,77.2081917,28.5608475
18418229,Shi Cafe,No,No,No,3,1,0,0,"24/3, Hauz Khas Village, Hauz Khas, New Delhi","Cafe, Mexican, Continental",77.19461381,28.55510074
18425748,Sri Balaji,No,No,No,1,1,0,2,"9 A, Gautam Nagar, Hauz Khas, New Delhi","South Indian, Chinese",77.2143271,28.5631376
18287398,Zaika Kathi Roll,No,No,No,1,1,0,3,"137, Gautam Nagar Nala, Near Hauz Khas, Hauz Khas, New Delhi",Fast Food,77.2095383,28.5603853
18436439,Cravity,No,No,No,1,5,4,55,"A-15A/1, Hauz Khas, New Delhi","Desserts, Fast Food",77.2079154,28.5532206
18365575,Little Saigon,No,No,No,3,5,4,83,"E-16, Main Market, Hauz Khas, New Delhi",Vietnamese,77.208506,28.5514459
307490,Summer House Cafe,Yes,No,No,3,5,4.1,1823,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi","Italian, Continental",77.203809,28.5525204
301001,Elf Cafe & Bar,Yes,No,No,3,3,3.3,704,"26 A, 2nd Floor, Hauz Khas Village, New Delhi","Italian, North Indian, Continental",77.1944778,28.5542839
8369,Garage Inc.,Yes,Yes,No,3,3,3.4,763,"30, 2nd Floor, Powerhouse Buliding, Hauz Khas Village, New Delhi","Continental, American, Italian",77.194918,28.5538347
304296,My Bar Grill,No,No,No,3,3,3.3,1363,"28, 3rd Floor, Hauz Khas Village, New Delhi","North Indian, Italian, Continental, Chinese",77.1944373,28.5543721
18082196,Wow! Momo,No,Yes,No,1,3,3.4,491,"8-A, Hauz Khas Village, New Delhi",Chinese,77.194795,28.5546133
307931,Coast Cafe,Yes,Yes,No,3,6,4.5,1033,"H-2, 2nd & 3rd Floor, Hauz Khas Village, New Delhi","Continental, Kerala",77.1960285,28.5545112
313304,Chaayos,No,Yes,Yes,1,4,3.9,454,"26, 1st Floor, Hauz Khas Village, New Delhi","Cafe, Tea",77.1945289,28.5541711
5732,"Elma's Bakery, Bar, and Kitchen",Yes,Yes,No,3,4,3.9,1756,"31, 2nd Floor, Hauz Khas Village, New Delhi","Continental, American, Italian, Bakery",77.1948429,28.5548297
301131,Fork You,Yes,Yes,No,3,4,3.8,1845,"30, 1st Floor, Hauz Khas Village, New Delhi","Continental, Asian, Italian, Mediterranean, Burger",77.194058,28.5540858
312437,High5 Cafe & Bar,Yes,No,No,3,4,3.7,379,"TB-6/1-A, 1st Floor, Hauz Khas Village, New Delhi","American, Continental, North Indian, Chinese",77.1949328,28.5542208
301442,Imperfecto,Yes,No,No,3,4,3.7,2247,"1-A/1, Hauz Khas Village, New Delhi","Mediterranean, Italian, Continental, Spanish, North Indian",77.1951433,28.5546859
301574,Maison Des Desserts,No,Yes,No,3,4,3.9,552,"T-49, Hauz Khas Village, New Delhi","Cafe, Desserts",77.1941291,28.5534325
308463,Maquina,Yes,No,No,3,4,3.8,567,"30-A, Hauz Khas Village, New Delhi","Continental, Tex-Mex",77.1943109,28.5540646
304027,Masha,Yes,Yes,No,3,4,3.5,384,"9-A, 1st Floor, Hauz Khas Village, New Delhi","North Indian, Chinese, Thai, Italian, Middle Eastern",77.1940584,28.5541496
307330,Moonshine Cafe & Bar,No,No,No,4,4,3.5,884,"30, 2nd Floor, Hauz Khas Village, New Delhi","Continental, Italian",77.194159,28.5541314
306334,New York Slice,No,Yes,No,2,4,3.7,489,"50, Hauz Khas Village, New Delhi","Pizza, Fast Food",77.1941855,28.5536
5030,Out Of The Box,Yes,No,No,3,4,3.7,3697,"9-A, 2nd & 3rd Floor, Hauz Khas Village, New Delhi","American, North Indian, European, Asian",77.1944824,28.5541766
8893,Raasta,Yes,Yes,No,4,4,3.9,1878,"30-A, 1st Floor, Hauz Khas Village, New Delhi","Continental, Italian",77.1944156,28.5541282
308322,Hauz Khas Social,Yes,Yes,No,3,5,4.3,7931,"9-A & 12, Hauz Khas Village, New Delhi","Continental, American, Asian, North Indian",77.1944706,28.5542851
3392,Kunzum Travel Cafe,No,No,No,1,5,4.2,542,"T-49, First Floor, Hauz Khas Village, New Delhi",Cafe,77.1943217,28.55333
18408040,Lord of the Drinks Meadow,Yes,No,No,4,5,4.2,278,"Inside Deer Park, Hauz Khas Village, New Delhi","European, Chinese, North Indian, Italian",77.1952737,28.5557479
307360,Matchbox,Yes,Yes,No,3,5,4,969,"30, 1st Floor, Hauz Khas Village, New Delhi","American, British, Continental",77.1941749,28.5541009
89,Naivedyam,No,Yes,No,2,5,4.2,1627,"Shop 1, Hauz Khas Village, New Delhi",South Indian,77.1952749,28.555157
18208924,Rang De Basanti Urban Dhaba,Yes,Yes,No,3,5,4.4,541,"1-A, 1st Floor, Hauz Khas Village, New Delhi",North Indian,77.195013,28.554476
303092,Smoke House Deli,Yes,Yes,No,3,5,4.1,1199,"12, Hauz Khas Village, New Delhi","European, Italian, Cafe",77.1948582,28.5542015
307436,Viva Deli - Holiday Inn,No,No,No,3,3,3.3,30,"Holiday Inn, 12, Asset Area, Hospitality District, Aerocity, New Delhi",Bakery,77.122793,28.550327
306510,Cafe on 3 - Holiday Inn,Yes,No,No,4,3,3.4,174,"Holiday Inn, 13-A, District Centre, Mayur Vihar Phase 1, New Delhi","Continental, Chinese, Thai, Mediterranean",77.2980406,28.5907981
312801,The Kylin Experience - Holiday Inn,Yes,Yes,No,3,4,3.7,128,"Holiday Inn, 13 A, District Centre, Mayur Vihar Phase 1, New Delhi","Japanese, Chinese, Asian, Thai",77.2977869,28.5905091
3293,Thugs - Hotel Broadway,No,No,No,3,3,3.4,72,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi",Finger Food,77.2379557,28.6409625
422,Chor Bizarre - Hotel Broadway,Yes,No,No,4,4,3.9,295,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi","North Indian, Kashmiri, Chinese, Thai, Korean",77.2378659,28.6410435
3260,Opium Bar - Hotel City Park,Yes,No,No,4,3,2.8,19,"Hotel City Park, KP Block, Pitampura, New Delhi","Finger Food, North Indian, Chinese",77.1430501,28.7056604
1267,Yellow Mirchi - Hotel City Park,Yes,No,No,4,4,3.9,259,"Hotel City Park, KP Block, Pitampura, New Delhi",North Indian,77.1432187,28.7057393
18273067,Curry Capital - Hotel Classic Diplomat,Yes,No,No,3,1,0,1,"A-4, NH 8, Near IGI Airport, Mahipalpur, New Delhi","North Indian, Continental, South Indian, Chinese",77.1261797,28.5476562
18312623,Viceroy Bar - Hotel Classic Diplomat,Yes,No,No,2,1,0,0,"Hotel Classic Diplomat, A-4, NH 8, Near IGI Airport, Mahipalpur, New Delhi",North Indian,77.1259999,28.5479078
308069,Cafe Regent,No,No,No,2,3,3,7,"Hotel Regent Grand, 2/6 East Patel Nagar, Near Pusa Road, East Patel Nagar, New Delhi",Cafe,77.1729864,28.6430365
308068,The Grand Kitchen,Yes,No,No,2,1,0,1,"Hotel Regent Grand, 2/6 East Patel Nagar, Near Pusa Road, East Patel Nagar, New Delhi","North Indian, Chinese",77.1729982,28.6430256
4367,Lutyen's - Hotel The Royal Plaza,Yes,No,No,4,3,3.3,95,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi","Continental, North Indian, Italian",77.2170282,28.6212265
4364,Onyx Bar - Hotel The Royal Plaza,Yes,No,No,4,3,3,19,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi","Continental, Chinese, Japanese, North Indian, Thai",77.2170731,28.6212756
310365,SKY Lounge Bar & Grill - Hotel The Royal Plaza,Yes,No,No,4,3,3.4,265,"Rooftop, Hotel The Royal Plaza, 19, Ashoka Road, Connaught Place, New Delhi",Finger Food,77.2170731,28.6212756
4366,Jasmine - Hotel The Royal Plaza,Yes,No,No,4,4,3.7,44,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi","Seafood, Chinese, Japanese, Sushi, Thai",77.2170731,28.6212756
4365,Lord William Tea Lounge - Hotel The Royal Plaza,No,No,No,4,4,3.6,38,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi",Cafe,77.216908,28.6212322
18419892,Royal Brewery Bistro,Yes,No,No,4,4,3.5,14,"Hotel The Royal Plaza, 19, Ashoka Road, Connaught Place, New Delhi","Finger Food, Italian",77.2170282,28.6213161
4357,Cafe - Hyatt Regency,Yes,No,No,4,4,3.6,261,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Cafe, Continental, North Indian",77.185331,28.56904
3379,La Piazza - Hyatt Regency,Yes,No,No,4,4,3.9,410,"Hyatt Regency, Bhikaji Cama Place, New Delhi",Italian,77.185331,28.56904
3264,Polo Lounge - Hyatt Regency,Yes,No,No,4,4,3.6,49,"Hyatt Regency, Bhikaji Cama Place, New Delhi",Finger Food,77.185331,28.56904
4368,Sidewalk - Hyatt Regency,No,No,No,3,4,3.8,79,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Bakery, Cafe",77.185331,28.56904
4356,T.K'S Oriental Grill - Hyatt Regency,Yes,No,No,4,4,3.9,290,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Japanese, Thai, Sushi",77.185331,28.56904
3378,China Kitchen - Hyatt Regency,Yes,No,No,4,5,4,424,"Hyatt Regency, Bhikaji Cama Place, New Delhi",Chinese,77.185331,28.56904
310032,The Hub - ibis New Delhi,Yes,No,No,3,3,3.1,9,"ibis New Delhi, Asset 9, Hospitality District, Aerocity, New Delhi",North Indian,77.123127,28.551398
18481317,Frugurpop- ibis New Delhi,No,No,No,1,1,0,0,"ibis New Delhi, Asset 9, Hospitality District, Aerocity, New Delhi","Ice Cream, Desserts",0,0
18436483,Baked and Wrapped,No,No,No,2,3,3.1,5,"Laxmi Bai Nagar, INA, New Delhi","Bakery, Desserts",77.2093928,28.5780214
18245249,M.D. Kitchen,No,Yes,No,2,3,2.6,30,"62, Laxmi Bai Nagar Market, Opposite INA Market, Near Dilli Haat, INA, New Delhi","North Indian, Mughlai, Chinese, South Indian",77.2100616,28.5783748
301448,Kerala Hotel,No,No,No,1,4,3.9,108,"211-A, Mohan Singh Market, INA Market, INA, New Delhi","Kerala, Biryani",77.2100216,28.5739586
18425152,New Classic Kitchen,No,No,No,1,1,0,0,"Shop 35, Laxmi Bai Nagar Market, INA, New Delhi","Chinese, Fast Food",77.2095724,28.5780386
312231,M.P. Canteen,No,No,No,1,3,3.1,13,"South Avenue, President's Estate, Near, India Gate, New Delhi","South Indian, North Indian, Chinese, Mughlai",77.198618,28.607967
18057802,Mysore Cafe,No,No,No,1,3,3.2,12,"12, South Avenue Market, Near Sena Bhawan, India Gate, New Delhi",South Indian,77.2014634,28.6083918
307622,Maharashtra Sadan,No,No,No,1,4,3.8,266,"Behind Baroda House, Kasturbha Gandhi Marg, Near India Gate, New Delhi","North Indian, Maharashtrian",77.2296031,28.6184829
18475283,Kashmiri Hills Wazwan,No,No,No,1,1,0,1,"Kasmir House, India Gate, New Delhi",Kashmiri,0,0
18481278,Mirch Masala Restaurant,No,No,No,1,1,0,0,"Shop 1, South Avenue Market, India Gate, New Delhi",North Indian,77.1981633,28.6086732
311546,Shree Rathnam,No,No,No,2,1,0,3,"24, Akbar Road, Near India Gate, New Delhi","South Indian, North Indian, Chinese",77.2211555,28.6083206
1546,Abhishek Restaurant,No,No,No,1,3,2.9,36,"Shop G-6, Pankaj Corner Market, Near Prince Appartment, IP Extension, New Delhi","North Indian, Chinese",77.3016535,28.6307448
4673,AL Maroosh,No,No,No,2,3,2.8,20,"E/76, West Vinod Nagar, IP Extension, New Delhi","North Indian, Mughlai, Chinese",77.2933535,28.6221018
18440187,Ambarsari Kababs & Curries,No,No,No,1,3,3,4,"G-45, Pankaj Central Market, Near Plato Public School, IP Extension, New Delhi","North Indian, Chinese",77.3027284,28.6332414
304304,Ambrosia - The Golden Palms Hotel,Yes,No,No,3,3,2.8,68,"The Golden Palms Hotel, 6C, Opposite East Delhi Police Headquarter, IP Extension, New Delhi","North Indian, Continental",77.3061495,28.6310189
18107859,Bala's Kitchen,No,No,No,1,3,2.9,4,"B/1-133, Ekta Garden, IP Extension, New Delhi",South Indian,77.3062105,28.6311765
303582,Cafe Meadows,No,No,No,1,3,3.1,26,"9, DDA Market 1, Opposite St. Andrew's Scots School, IP Extension, New Delhi","Fast Food, Desserts",77.2995552,28.6360907
306595,Dee The Baker,No,Yes,No,1,3,3.4,11,"Agrasen Apartments, IP Extension, New Delhi",Bakery,77.3089444,28.6281517
305348,Dilli Darbaar,No,No,No,1,3,3.1,18,"Madhu Vihar Market, IP Extension, New Delhi",Street Food,77.3043502,28.6360024
303586,Finger Licious,No,Yes,No,1,3,3.2,137,"A-142, Madhu Vihar Main Road, Near Patparganj Bus Depot, IP Extension, New Delhi","Bakery, Fast Food",77.3056876,28.6362503
18289231,Garden Hut,No,No,No,1,3,2.7,8,"Balco Society, Front Market, IP Extension, New Delhi",Chinese,77.3059907,28.6306439
9803,Hari Mirch Masala,No,Yes,No,1,3,2.8,101,"B-34, Gurudawara Road, Madhu Vihar, IP Extension, New Delhi","North Indian, Chinese",77.3031004,28.6360078
3700,Kamal's,No,Yes,No,2,3,2.8,103,"C-31, Gurudwara Road, Madhu Vihar, IP Extension, New Delhi","North Indian, South Indian, Chinese, Fast Food",77.3031053,28.6351912
3093,Kocktails & Kurries,Yes,Yes,No,2,3,3.1,94,"4, Atlantic Plaza, Local Shopping Complex, IP Extension, New Delhi","North Indian, Chinese",77.3089888,28.6280802
308849,Madras Cafe,No,No,No,1,3,3.2,22,"C 30, Madhuvihar, IP Extension, New Delhi",South Indian,77.3032993,28.6355354
301149,Mahalaxmi Dairy & Sweets,No,No,No,1,3,2.6,16,"C-2/1, Madhu Vihar, Sai Chowk, IP Extension, New Delhi","Mithai, Street Food",77.3039947,28.6348977
305159,Meet n Eat,No,No,No,1,3,2.7,56,"G-2, Atlantic Plaza, LSC 2, Opposite Ajanta Apartment, IP Extension, New Delhi","North Indian, Fast Food, Chinese",77.3082609,28.6282279
6256,Punjabi Mirchi,No,No,No,2,3,3.3,49,"G-21, Pankaj Central Market, Near Plato Public School, IP Extension, New Delhi","North Indian, Mughlai, Chinese",77.3028343,28.6335406
18258483,The Garam Masala,No,Yes,No,1,3,3.4,60,"G-7, Aggarwal Tower, Near Ajanta Market, LSC 2, IP Extension, New Delhi","North Indian, Chinese",77.3079824,28.627967
9806,Unique Pastry Shop,No,Yes,No,1,3,3.4,86,"C-15, Madhu Vihar, IP Extension, New Delhi",Bakery,77.3035124,28.6349194
303590,Vaishno Amritsari Dhaba,No,Yes,No,1,3,3.2,51,"G-12, Aggarwal Tower, Local Shopping Complex 2, Near AVB Public School, IP Extension, New Delhi",North Indian,77.307845,28.6278421
311263,Zara Restaurant,No,Yes,No,1,3,3.3,24,"Shop 15, DDA Market, Opposite Mayor Public School, IP Extension, New Delhi","North Indian, Mughlai",77.2919552,28.6220862
303592,Bhatia Sweets,No,No,No,1,4,3.5,97,"2, DDA Market 2, Near Balco Apartment, IP Extension, New Delhi","Mithai, South Indian, Street Food",77.305996,28.630711
18228856,De Cafepedia,No,Yes,No,1,4,3.5,60,"B-41, Shop 2, Gurdwara Road, Madhu Vihar, IP Extension, New Delhi","Fast Food, Chinese",77.3030936,28.6360258
18308458,Icy Curls,No,Yes,No,1,4,3.7,25,"C-12/1 Main Road, Madhu Vihar Market, IP Extension, New Delhi","Desserts, Ice Cream",77.3037739,28.634931
18378062,Chakhna,No,Yes,No,1,1,0,3,"G-2, Pankaj Plaza, Patparganj, IP Extension, New Delhi","North Indian, Chinese",77.3012262,28.6308689
18464687,Choco-House Chocolatiers,No,No,No,2,1,0,0,"224 Vardhman Plaza, 9 Local Shopping Center 2, IP Extension, New Delhi",Desserts,0,0
18428622,D Brown Affairs,No,No,No,1,1,0,0,"Anamika Apartments, IP Extension, New Delhi","Bakery, Desserts",77.2995024,28.6362246
18432941,Daya Sagar,No,No,No,1,1,0,0,"204, Gali Number 13, Chander Vihar, IP Extension, New Delhi","North Indian, Chinese, Mughlai",77.2974464,28.6346331
18264980,Food Code 99,No,No,No,1,1,0,1,"C-72A, Shri Ram Chowk, Mandawali, Opposite Subzi Mandi, Vinod Nagar, Near, IP Extension, New Delhi","Chinese, South Indian, Fast Food",77.3011496,28.6274039
18378025,Foodie Singh,No,No,No,2,1,0,3,"A-105, Shop 4, Chander Vihar Market, Sahyadri Appartment, IP Extension, New Delhi",North Indian,77.2990042,28.6336787
18493572,Gluten Free by Deepika,No,No,No,1,1,0,0,"Agrasen Apartments, IP Extension, New Delhi","Bakery, Healthy Food",0,0
18441696,Jain Restaurant,Yes,No,No,2,1,0,0,"246/67, Opposite Prince Apartment, IP Extension, New Delhi",North Indian,77.2995973,28.630479
18421488,Kesariya Sweets,No,No,No,1,1,0,2,"G 8, Aggarwal Tower, LSC 2, Patparganj, IP Extension, New Delhi",Mithai,77.30793916,28.62804124
308853,KG Confectionery and Pastry Shop,No,No,No,1,1,0,2,"C-18, Madhuvihar, Opposite OM Bikanerwala, IP Extension, New Delhi","Bakery, Desserts",77.3038718,28.6348699
